image_id,class,score,xmin,ymin,xmax,ymax,width,height
Shykat_02_045_jpg.rf.219dedd96cdb019ddc5742b5e7e43590.jpg,pickup,0.34,581,623,669,774,1024,1024
Shykat_02_045_jpg.rf.219dedd96cdb019ddc5742b5e7e43590.jpg,suv,0.34,650,618,893,885,1024,1024
Shykat_02_045_jpg.rf.219dedd96cdb019ddc5742b5e7e43590.jpg,suv,0.33,305,679,385,744,1024,1024
Shykat_02_045_jpg.rf.219dedd96cdb019ddc5742b5e7e43590.jpg,bus,0.32,292,155,318,186,1024,1024
Shykat_02_045_jpg.rf.219dedd96cdb019ddc5742b5e7e43590.jpg,truck,0.32,683,563,748,615,1024,1024
Shykat_02_045_jpg.rf.219dedd96cdb019ddc5742b5e7e43590.jpg,minivan,0.31,533,657,567,723,1024,1024
Shykat_02_045_jpg.rf.219dedd96cdb019ddc5742b5e7e43590.jpg,suv,0.31,383,677,422,731,1024,1024
Shykat_02_045_jpg.rf.219dedd96cdb019ddc5742b5e7e43590.jpg,three wheelers (CNG),0.31,306,691,382,743,1024,1024
Shykat_02_045_jpg.rf.219dedd96cdb019ddc5742b5e7e43590.jpg,car,0.30,306,679,385,743,1024,1024
Shykat_02_025_jpg.rf.65e10a8033fb8b4fc6ca9ff5dde4ba26.jpg,three wheelers (CNG),0.75,271,623,338,720,1024,1024
Shykat_02_025_jpg.rf.65e10a8033fb8b4fc6ca9ff5dde4ba26.jpg,three wheelers (CNG),0.65,389,615,487,751,1024,1024
Shykat_02_025_jpg.rf.65e10a8033fb8b4fc6ca9ff5dde4ba26.jpg,bus,0.62,0,14,402,469,1024,1024
Shykat_02_025_jpg.rf.65e10a8033fb8b4fc6ca9ff5dde4ba26.jpg,minivan,0.60,516,604,607,742,1024,1024
Shykat_02_025_jpg.rf.65e10a8033fb8b4fc6ca9ff5dde4ba26.jpg,truck,0.50,802,600,919,763,1024,1024
Shykat_02_025_jpg.rf.65e10a8033fb8b4fc6ca9ff5dde4ba26.jpg,auto rickshaw,0.47,273,621,338,719,1024,1024
Shykat_02_025_jpg.rf.65e10a8033fb8b4fc6ca9ff5dde4ba26.jpg,van,0.43,516,618,609,741,1024,1024
Shykat_02_025_jpg.rf.65e10a8033fb8b4fc6ca9ff5dde4ba26.jpg,bus,0.41,516,612,609,736,1024,1024
Shykat_02_025_jpg.rf.65e10a8033fb8b4fc6ca9ff5dde4ba26.jpg,bus,0.40,390,599,486,734,1024,1024
Shykat_02_025_jpg.rf.65e10a8033fb8b4fc6ca9ff5dde4ba26.jpg,three wheelers (CNG),0.34,1,490,274,901,1024,1024
Shykat_02_025_jpg.rf.65e10a8033fb8b4fc6ca9ff5dde4ba26.jpg,auto rickshaw,0.34,398,594,483,757,1024,1024
Shykat_02_025_jpg.rf.65e10a8033fb8b4fc6ca9ff5dde4ba26.jpg,rickshaw,0.32,399,608,480,751,1024,1024
Shykat_02_025_jpg.rf.65e10a8033fb8b4fc6ca9ff5dde4ba26.jpg,suv,0.31,516,618,609,741,1024,1024
sabiha(255)_jpg.rf.e0ee9a6c602ff4e9af262b9e26be9891.jpg,bus,0.66,22,274,202,926,1024,1024
sabiha(255)_jpg.rf.e0ee9a6c602ff4e9af262b9e26be9891.jpg,rickshaw,0.63,539,651,569,712,1024,1024
sabiha(255)_jpg.rf.e0ee9a6c602ff4e9af262b9e26be9891.jpg,auto rickshaw,0.55,248,655,278,701,1024,1024
sabiha(255)_jpg.rf.e0ee9a6c602ff4e9af262b9e26be9891.jpg,bus,0.54,416,654,438,684,1024,1024
sabiha(255)_jpg.rf.e0ee9a6c602ff4e9af262b9e26be9891.jpg,auto rickshaw,0.50,361,657,390,698,1024,1024
sabiha(255)_jpg.rf.e0ee9a6c602ff4e9af262b9e26be9891.jpg,three wheelers (CNG),0.46,359,658,389,699,1024,1024
sabiha(255)_jpg.rf.e0ee9a6c602ff4e9af262b9e26be9891.jpg,motorbike,0.45,534,650,574,717,1024,1024
sabiha(255)_jpg.rf.e0ee9a6c602ff4e9af262b9e26be9891.jpg,bus,0.41,102,274,220,636,1024,1024
sabiha(255)_jpg.rf.e0ee9a6c602ff4e9af262b9e26be9891.jpg,three wheelers (CNG),0.40,300,658,324,692,1024,1024
sabiha(255)_jpg.rf.e0ee9a6c602ff4e9af262b9e26be9891.jpg,truck,0.39,145,787,185,899,1024,1024
sabiha(255)_jpg.rf.e0ee9a6c602ff4e9af262b9e26be9891.jpg,three wheelers (CNG),0.38,248,655,279,701,1024,1024
sabiha(255)_jpg.rf.e0ee9a6c602ff4e9af262b9e26be9891.jpg,auto rickshaw,0.37,299,658,324,693,1024,1024
sabiha(255)_jpg.rf.e0ee9a6c602ff4e9af262b9e26be9891.jpg,bicycle,0.34,534,650,574,717,1024,1024
sabiha(255)_jpg.rf.e0ee9a6c602ff4e9af262b9e26be9891.jpg,bus,0.33,65,422,216,858,1024,1024
sabiha(234)_jpg.rf.0b4a7fb02b589761a96d5918ecef8239.jpg,rickshaw,0.92,146,745,206,839,1024,1024
sabiha(234)_jpg.rf.0b4a7fb02b589761a96d5918ecef8239.jpg,truck,0.78,338,641,444,812,1024,1024
sabiha(234)_jpg.rf.0b4a7fb02b589761a96d5918ecef8239.jpg,auto rickshaw,0.66,270,711,317,796,1024,1024
sabiha(234)_jpg.rf.0b4a7fb02b589761a96d5918ecef8239.jpg,truck,0.57,494,420,1012,1023,1024,1024
sabiha(234)_jpg.rf.0b4a7fb02b589761a96d5918ecef8239.jpg,pickup,0.42,336,630,430,811,1024,1024
sabiha(234)_jpg.rf.0b4a7fb02b589761a96d5918ecef8239.jpg,motorbike,0.39,3,768,46,851,1024,1024
sabiha(234)_jpg.rf.0b4a7fb02b589761a96d5918ecef8239.jpg,rickshaw,0.37,2,766,51,850,1024,1024
sabiha(234)_jpg.rf.0b4a7fb02b589761a96d5918ecef8239.jpg,truck,0.36,266,710,324,792,1024,1024
sabiha(234)_jpg.rf.0b4a7fb02b589761a96d5918ecef8239.jpg,three wheelers (CNG),0.33,267,715,324,791,1024,1024
sabiha(234)_jpg.rf.0b4a7fb02b589761a96d5918ecef8239.jpg,motorbike,0.32,76,746,98,791,1024,1024
Shykat_4_ (29)_jpg.rf.4a65172449fd48a43404d8ceb5a0cfdc.jpg,rickshaw,0.86,641,185,722,358,1024,1024
Shykat_4_ (29)_jpg.rf.4a65172449fd48a43404d8ceb5a0cfdc.jpg,rickshaw,0.77,782,170,812,217,1024,1024
Shykat_4_ (29)_jpg.rf.4a65172449fd48a43404d8ceb5a0cfdc.jpg,motorbike,0.76,750,183,786,267,1024,1024
Shykat_4_ (29)_jpg.rf.4a65172449fd48a43404d8ceb5a0cfdc.jpg,motorbike,0.66,116,513,983,984,1024,1024
Shykat_4_ (29)_jpg.rf.4a65172449fd48a43404d8ceb5a0cfdc.jpg,motorbike,0.61,635,190,728,368,1024,1024
Shykat_4_ (29)_jpg.rf.4a65172449fd48a43404d8ceb5a0cfdc.jpg,bus,0.54,840,137,895,192,1024,1024
