image_id,class,score,xmin,ymin,xmax,ymax,width,height
sabiha(292)_jpg.rf.1918842e4b4e3f3fa3094e3abf5c42a9.jpg,pickup,0.31,73,792,155,1001,1024,1024
sabiha(292)_jpg.rf.1918842e4b4e3f3fa3094e3abf5c42a9.jpg,minivan,0.30,203,830,260,895,1024,1024
sabiha(292)_jpg.rf.1918842e4b4e3f3fa3094e3abf5c42a9.jpg,pickup,0.30,345,824,370,856,1024,1024
sabiha(245)_jpg.rf.153039c6a25aa1779a7717a74e78dcd6.jpg,car,0.93,681,630,990,913,1024,1024
sabiha(245)_jpg.rf.153039c6a25aa1779a7717a74e78dcd6.jpg,bus,0.90,285,563,375,691,1024,1024
sabiha(245)_jpg.rf.153039c6a25aa1779a7717a74e78dcd6.jpg,rickshaw,0.60,163,608,207,711,1024,1024
sabiha(245)_jpg.rf.153039c6a25aa1779a7717a74e78dcd6.jpg,rickshaw,0.42,31,623,125,731,1024,1024
sabiha(245)_jpg.rf.153039c6a25aa1779a7717a74e78dcd6.jpg,rickshaw,0.41,166,606,208,664,1024,1024
sabiha(245)_jpg.rf.153039c6a25aa1779a7717a74e78dcd6.jpg,three wheelers (CNG),0.38,414,608,493,702,1024,1024
sabiha(245)_jpg.rf.153039c6a25aa1779a7717a74e78dcd6.jpg,van,0.38,411,610,493,700,1024,1024
sabiha(245)_jpg.rf.153039c6a25aa1779a7717a74e78dcd6.jpg,bicycle,0.36,30,659,98,732,1024,1024
sabiha(245)_jpg.rf.153039c6a25aa1779a7717a74e78dcd6.jpg,ambulance,0.33,414,609,492,701,1024,1024
sabiha(245)_jpg.rf.153039c6a25aa1779a7717a74e78dcd6.jpg,bus,0.31,414,608,493,702,1024,1024
sabiha(245)_jpg.rf.153039c6a25aa1779a7717a74e78dcd6.jpg,pickup,0.31,414,609,492,701,1024,1024
sabiha(245)_jpg.rf.153039c6a25aa1779a7717a74e78dcd6.jpg,rickshaw,0.30,243,635,281,710,1024,1024
sabiha(245)_jpg.rf.153039c6a25aa1779a7717a74e78dcd6.jpg,human hauler,0.30,413,606,493,702,1024,1024
sabiha(246)_jpg.rf.17b86bb87a80588f2a2f4007faefd877.jpg,bus,0.87,148,593,298,771,1024,1024
sabiha(246)_jpg.rf.17b86bb87a80588f2a2f4007faefd877.jpg,rickshaw,0.68,61,670,156,820,1024,1024
sabiha(246)_jpg.rf.17b86bb87a80588f2a2f4007faefd877.jpg,motorbike,0.50,285,665,321,763,1024,1024
sabiha(252)_jpg.rf.00cd9a169d4de43b8967a68f02d2c12c.jpg,three wheelers (CNG),0.92,282,675,317,731,1024,1024
sabiha(252)_jpg.rf.00cd9a169d4de43b8967a68f02d2c12c.jpg,bus,0.89,82,172,287,924,1024,1024
sabiha(252)_jpg.rf.00cd9a169d4de43b8967a68f02d2c12c.jpg,van,0.37,866,694,911,750,1024,1024
sabiha(252)_jpg.rf.00cd9a169d4de43b8967a68f02d2c12c.jpg,minivan,0.33,866,694,911,750,1024,1024
sabiha(252)_jpg.rf.00cd9a169d4de43b8967a68f02d2c12c.jpg,bus,0.33,863,696,909,754,1024,1024
sabiha(252)_jpg.rf.00cd9a169d4de43b8967a68f02d2c12c.jpg,car,0.31,863,696,909,755,1024,1024
sabiha(248)_jpg.rf.63fb54b5dd5fb81c469a17cad22cd222.jpg,bus,0.98,77,564,252,854,1024,1024
sabiha(248)_jpg.rf.63fb54b5dd5fb81c469a17cad22cd222.jpg,rickshaw,0.64,523,695,569,774,1024,1024
sabiha(248)_jpg.rf.63fb54b5dd5fb81c469a17cad22cd222.jpg,bus,0.30,562,676,610,739,1024,1024
sabiha(254)_jpg.rf.aace5808919df1921d4796357f11398e.jpg,three wheelers (CNG),0.96,351,640,380,684,1024,1024
sabiha(254)_jpg.rf.aace5808919df1921d4796357f11398e.jpg,bus,0.89,1,192,247,908,1024,1024
sabiha(254)_jpg.rf.aace5808919df1921d4796357f11398e.jpg,rickshaw,0.69,519,639,544,688,1024,1024
sabiha(254)_jpg.rf.aace5808919df1921d4796357f11398e.jpg,auto rickshaw,0.68,278,640,304,683,1024,1024
sabiha(254)_jpg.rf.aace5808919df1921d4796357f11398e.jpg,bus,0.35,408,640,430,667,1024,1024
sabiha(254)_jpg.rf.aace5808919df1921d4796357f11398e.jpg,bus,0.33,305,641,331,672,1024,1024
sabiha(258)_jpg.rf.c2c6e3e37c7d055caa91e5a25c16c23e.jpg,rickshaw,0.95,787,602,932,890,1024,1024
sabiha(258)_jpg.rf.c2c6e3e37c7d055caa91e5a25c16c23e.jpg,bus,0.76,34,212,169,894,1024,1024
sabiha(258)_jpg.rf.c2c6e3e37c7d055caa91e5a25c16c23e.jpg,auto rickshaw,0.62,325,680,355,725,1024,1024
sabiha(258)_jpg.rf.c2c6e3e37c7d055caa91e5a25c16c23e.jpg,human hauler,0.44,325,680,356,726,1024,1024
sabiha(258)_jpg.rf.c2c6e3e37c7d055caa91e5a25c16c23e.jpg,pickup,0.43,325,681,356,726,1024,1024
sabiha(258)_jpg.rf.c2c6e3e37c7d055caa91e5a25c16c23e.jpg,bus,0.41,381,675,407,717,1024,1024
sabiha(258)_jpg.rf.c2c6e3e37c7d055caa91e5a25c16c23e.jpg,truck,0.41,173,679,203,729,1024,1024
sabiha(258)_jpg.rf.c2c6e3e37c7d055caa91e5a25c16c23e.jpg,three wheelers (CNG),0.38,429,689,451,717,1024,1024
sabiha(258)_jpg.rf.c2c6e3e37c7d055caa91e5a25c16c23e.jpg,pickup,0.33,381,677,406,719,1024,1024
sabiha(258)_jpg.rf.c2c6e3e37c7d055caa91e5a25c16c23e.jpg,auto rickshaw,0.31,173,679,203,729,1024,1024
sabiha(256)_jpg.rf.f72a769c9b64a31f3a0bf741fe495d4b.jpg,rickshaw,0.86,561,692,600,772,1024,1024
sabiha(256)_jpg.rf.f72a769c9b64a31f3a0bf741fe495d4b.jpg,three wheelers (CNG),0.79,357,704,386,746,1024,1024
sabiha(256)_jpg.rf.f72a769c9b64a31f3a0bf741fe495d4b.jpg,motorbike,0.76,194,701,238,759,1024,1024
sabiha(256)_jpg.rf.f72a769c9b64a31f3a0bf741fe495d4b.jpg,bus,0.68,31,296,193,895,1024,1024
sabiha(256)_jpg.rf.f72a769c9b64a31f3a0bf741fe495d4b.jpg,three wheelers (CNG),0.48,195,702,239,759,1024,1024
sabiha(256)_jpg.rf.f72a769c9b64a31f3a0bf741fe495d4b.jpg,auto rickshaw,0.37,357,704,386,746,1024,1024
sabiha(256)_jpg.rf.f72a769c9b64a31f3a0bf741fe495d4b.jpg,rickshaw,0.36,357,704,386,746,1024,1024
sabiha(249)_jpg.rf.d8f697d90eecd230840b7c72cc043b16.jpg,bus,0.86,22,534,208,831,1024,1024
sabiha(249)_jpg.rf.d8f697d90eecd230840b7c72cc043b16.jpg,bus,0.35,30,544,237,1023,1024,1024
sabiha(251)_jpg.rf.55f65f1f75de1cd84b44d8a10ac1b615.jpg,bus,0.96,35,252,280,1023,1024,1024
sabiha(251)_jpg.rf.55f65f1f75de1cd84b44d8a10ac1b615.jpg,rickshaw,0.53,401,730,421,768,1024,1024
sabiha(251)_jpg.rf.55f65f1f75de1cd84b44d8a10ac1b615.jpg,three wheelers (CNG),0.40,305,738,327,764,1024,1024
sabiha(250)_jpg.rf.c9f97cb769a490373f6e3a1748b42e26.jpg,bus,0.95,34,406,239,982,1024,1024
sabiha(255)_jpg.rf.e0ee9a6c602ff4e9af262b9e26be9891.jpg,auto rickshaw,0.72,361,655,388,699,1024,1024
sabiha(255)_jpg.rf.e0ee9a6c602ff4e9af262b9e26be9891.jpg,bus,0.72,5,253,214,941,1024,1024
sabiha(255)_jpg.rf.e0ee9a6c602ff4e9af262b9e26be9891.jpg,auto rickshaw,0.71,247,651,279,702,1024,1024
sabiha(255)_jpg.rf.e0ee9a6c602ff4e9af262b9e26be9891.jpg,rickshaw,0.50,535,644,568,711,1024,1024
sabiha(255)_jpg.rf.e0ee9a6c602ff4e9af262b9e26be9891.jpg,bicycle,0.46,537,641,570,715,1024,1024
sabiha(257)_jpg.rf.e0c7a79b33940a377d466f077f3680e8.jpg,rickshaw,0.98,573,638,637,772,1024,1024
sabiha(257)_jpg.rf.e0c7a79b33940a377d466f077f3680e8.jpg,bus,0.77,12,236,141,891,1024,1024
sabiha(257)_jpg.rf.e0c7a79b33940a377d466f077f3680e8.jpg,auto rickshaw,0.67,310,677,339,720,1024,1024
sabiha(257)_jpg.rf.e0c7a79b33940a377d466f077f3680e8.jpg,pickup,0.36,310,677,338,720,1024,1024
sabiha(257)_jpg.rf.e0c7a79b33940a377d466f077f3680e8.jpg,bus,0.34,362,670,386,711,1024,1024
sabiha(257)_jpg.rf.e0c7a79b33940a377d466f077f3680e8.jpg,human hauler,0.31,310,677,339,720,1024,1024
sabiha(253)_jpg.rf.71e0775df00bb2bc80ca21dedbab098a.jpg,bus,0.91,14,130,278,898,1024,1024
sabiha(253)_jpg.rf.71e0775df00bb2bc80ca21dedbab098a.jpg,three wheelers (CNG),0.74,321,623,354,673,1024,1024
sabiha(253)_jpg.rf.71e0775df00bb2bc80ca21dedbab098a.jpg,three wheelers (CNG),0.64,286,622,312,667,1024,1024
sabiha(253)_jpg.rf.71e0775df00bb2bc80ca21dedbab098a.jpg,auto rickshaw,0.53,286,622,312,667,1024,1024
sabiha(253)_jpg.rf.71e0775df00bb2bc80ca21dedbab098a.jpg,auto rickshaw,0.47,322,623,354,671,1024,1024
sabiha(253)_jpg.rf.71e0775df00bb2bc80ca21dedbab098a.jpg,rickshaw,0.43,487,622,508,667,1024,1024
sabiha(247)_jpg.rf.1035a27c9dcf576335244bea53ca8b47.jpg,bus,0.80,87,591,245,815,1024,1024
sabiha(247)_jpg.rf.1035a27c9dcf576335244bea53ca8b47.jpg,rickshaw,0.57,345,673,389,754,1024,1024
sabiha(247)_jpg.rf.1035a27c9dcf576335244bea53ca8b47.jpg,three wheelers (CNG),0.39,75,708,104,783,1024,1024
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,three wheelers (CNG),0.82,393,560,416,594,1024,1024
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,three wheelers (CNG),0.82,353,558,378,602,1024,1024
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,rickshaw,0.77,806,500,861,614,1024,1024
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,bus,0.64,452,513,502,594,1024,1024
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,rickshaw,0.63,197,556,235,617,1024,1024
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,auto rickshaw,0.59,312,555,342,612,1024,1024
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,three wheelers (CNG),0.45,312,554,342,609,1024,1024
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,rickshaw,0.43,313,557,341,613,1024,1024
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,suv,0.40,580,538,637,600,1024,1024
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,three wheelers (CNG),0.37,580,538,636,603,1024,1024
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,three wheelers (CNG),0.32,7,515,83,789,1024,1024
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,motorbike,0.31,73,558,107,668,1024,1024
sabiha(306)_jpg.rf.805d44e365ff6c92ea18f247dabf3406.jpg,minivan,0.31,580,542,638,605,1024,1024
sabiha(307)_jpg.rf.9254b96641d2c1493221251d6f8dfc17.jpg,three wheelers (CNG),0.66,415,557,437,596,1024,1024
sabiha(307)_jpg.rf.9254b96641d2c1493221251d6f8dfc17.jpg,three wheelers (CNG),0.65,377,551,406,604,1024,1024
sabiha(307)_jpg.rf.9254b96641d2c1493221251d6f8dfc17.jpg,pickup,0.63,514,531,561,597,1024,1024
sabiha(307)_jpg.rf.9254b96641d2c1493221251d6f8dfc17.jpg,three wheelers (CNG),0.56,437,559,458,589,1024,1024
sabiha(307)_jpg.rf.9254b96641d2c1493221251d6f8dfc17.jpg,auto rickshaw,0.55,377,552,405,606,1024,1024
sabiha(307)_jpg.rf.9254b96641d2c1493221251d6f8dfc17.jpg,bus,0.49,514,530,563,599,1024,1024
sabiha(307)_jpg.rf.9254b96641d2c1493221251d6f8dfc17.jpg,truck,0.47,513,519,562,597,1024,1024
sabiha(307)_jpg.rf.9254b96641d2c1493221251d6f8dfc17.jpg,van,0.43,749,546,797,565,1024,1024
sabiha(307)_jpg.rf.9254b96641d2c1493221251d6f8dfc17.jpg,three wheelers (CNG),0.43,90,493,257,763,1024,1024
sabiha(307)_jpg.rf.9254b96641d2c1493221251d6f8dfc17.jpg,three wheelers (CNG),0.38,617,551,662,602,1024,1024
sabiha(307)_jpg.rf.9254b96641d2c1493221251d6f8dfc17.jpg,rickshaw,0.37,958,517,1018,639,1024,1024
sabiha(307)_jpg.rf.9254b96641d2c1493221251d6f8dfc17.jpg,bus,0.37,92,492,255,767,1024,1024
sabiha(307)_jpg.rf.9254b96641d2c1493221251d6f8dfc17.jpg,rickshaw,0.33,416,556,438,597,1024,1024
sabiha(307)_jpg.rf.9254b96641d2c1493221251d6f8dfc17.jpg,minivan,0.31,90,509,256,751,1024,1024
sabiha(307)_jpg.rf.9254b96641d2c1493221251d6f8dfc17.jpg,suv,0.30,616,551,662,604,1024,1024
sabiha(308)_jpg.rf.e32e5aec95792c69753f42b72724057c.jpg,three wheelers (CNG),0.78,375,584,403,636,1024,1024
sabiha(308)_jpg.rf.e32e5aec95792c69753f42b72724057c.jpg,bus,0.74,500,551,550,622,1024,1024
sabiha(308)_jpg.rf.e32e5aec95792c69753f42b72724057c.jpg,three wheelers (CNG),0.58,408,587,432,623,1024,1024
sabiha(308)_jpg.rf.e32e5aec95792c69753f42b72724057c.jpg,pickup,0.42,502,552,552,625,1024,1024
sabiha(308)_jpg.rf.e32e5aec95792c69753f42b72724057c.jpg,van,0.34,589,578,628,622,1024,1024
sabiha(308)_jpg.rf.e32e5aec95792c69753f42b72724057c.jpg,auto rickshaw,0.34,375,584,404,635,1024,1024
sabiha(308)_jpg.rf.e32e5aec95792c69753f42b72724057c.jpg,human hauler,0.32,190,544,317,770,1024,1024
sabiha(308)_jpg.rf.e32e5aec95792c69753f42b72724057c.jpg,rickshaw,0.32,195,540,326,778,1024,1024
sabiha(309)_jpg.rf.93e77c106e2f415529533bacade2485e.jpg,bus,0.80,844,703,1019,896,1024,1024
sabiha(309)_jpg.rf.93e77c106e2f415529533bacade2485e.jpg,truck,0.51,727,716,822,844,1024,1024
sabiha(309)_jpg.rf.93e77c106e2f415529533bacade2485e.jpg,van,0.51,63,701,225,975,1024,1024
sabiha(309)_jpg.rf.93e77c106e2f415529533bacade2485e.jpg,motorbike,0.49,266,760,283,811,1024,1024
sabiha(309)_jpg.rf.93e77c106e2f415529533bacade2485e.jpg,car,0.43,617,778,656,821,1024,1024
sabiha(309)_jpg.rf.93e77c106e2f415529533bacade2485e.jpg,minivan,0.41,57,682,225,971,1024,1024
sabiha(309)_jpg.rf.93e77c106e2f415529533bacade2485e.jpg,truck,0.40,580,761,612,807,1024,1024
sabiha(309)_jpg.rf.93e77c106e2f415529533bacade2485e.jpg,pickup,0.36,580,761,612,805,1024,1024
sabiha(309)_jpg.rf.93e77c106e2f415529533bacade2485e.jpg,bus,0.35,729,717,822,849,1024,1024
sabiha(309)_jpg.rf.93e77c106e2f415529533bacade2485e.jpg,bicycle,0.35,309,768,325,812,1024,1024
sabiha(309)_jpg.rf.93e77c106e2f415529533bacade2485e.jpg,bus,0.32,65,702,211,977,1024,1024
sabiha(309)_jpg.rf.93e77c106e2f415529533bacade2485e.jpg,bus,0.31,944,698,1023,881,1024,1024
sabiha(309)_jpg.rf.93e77c106e2f415529533bacade2485e.jpg,car,0.31,64,737,226,987,1024,1024
sabiha(309)_jpg.rf.93e77c106e2f415529533bacade2485e.jpg,rickshaw,0.31,204,745,233,808,1024,1024
sabiha(260)_jpg.rf.88a6ff8f5fced603679dd4e27e78f9e5.jpg,bus,0.60,71,118,255,868,1024,1024
sabiha(260)_jpg.rf.88a6ff8f5fced603679dd4e27e78f9e5.jpg,bus,0.59,847,522,1011,737,1024,1024
sabiha(260)_jpg.rf.88a6ff8f5fced603679dd4e27e78f9e5.jpg,three wheelers (CNG),0.53,322,601,374,669,1024,1024
sabiha(260)_jpg.rf.88a6ff8f5fced603679dd4e27e78f9e5.jpg,human hauler,0.46,323,601,374,668,1024,1024
sabiha(260)_jpg.rf.88a6ff8f5fced603679dd4e27e78f9e5.jpg,pickup,0.41,323,603,373,670,1024,1024
sabiha(260)_jpg.rf.88a6ff8f5fced603679dd4e27e78f9e5.jpg,pickup,0.40,478,622,508,655,1024,1024
sabiha(260)_jpg.rf.88a6ff8f5fced603679dd4e27e78f9e5.jpg,auto rickshaw,0.39,286,616,309,653,1024,1024
sabiha(260)_jpg.rf.88a6ff8f5fced603679dd4e27e78f9e5.jpg,truck,0.35,478,623,509,655,1024,1024
sabiha(260)_jpg.rf.88a6ff8f5fced603679dd4e27e78f9e5.jpg,car,0.32,416,620,442,652,1024,1024
sabiha(260)_jpg.rf.88a6ff8f5fced603679dd4e27e78f9e5.jpg,minivan,0.31,415,618,443,652,1024,1024
sabiha(261)_jpg.rf.743c1c6a6aa0640ab841c6a29d10b613.jpg,bus,0.90,46,187,252,918,1024,1024
sabiha(261)_jpg.rf.743c1c6a6aa0640ab841c6a29d10b613.jpg,pickup,0.55,409,656,435,691,1024,1024
sabiha(261)_jpg.rf.743c1c6a6aa0640ab841c6a29d10b613.jpg,human hauler,0.50,299,638,363,719,1024,1024
sabiha(261)_jpg.rf.743c1c6a6aa0640ab841c6a29d10b613.jpg,pickup,0.46,299,638,364,717,1024,1024
sabiha(261)_jpg.rf.743c1c6a6aa0640ab841c6a29d10b613.jpg,pickup,0.46,498,659,532,706,1024,1024
sabiha(261)_jpg.rf.743c1c6a6aa0640ab841c6a29d10b613.jpg,pickup,0.41,239,656,273,698,1024,1024
sabiha(261)_jpg.rf.743c1c6a6aa0640ab841c6a29d10b613.jpg,bus,0.33,239,655,273,699,1024,1024
sabiha(261)_jpg.rf.743c1c6a6aa0640ab841c6a29d10b613.jpg,truck,0.31,240,656,272,699,1024,1024
sabiha(261)_jpg.rf.743c1c6a6aa0640ab841c6a29d10b613.jpg,human hauler,0.30,410,655,435,690,1024,1024
sabiha(266)_jpg.rf.fe35645467b87d79e05b7ac67743a5e8.jpg,bus,0.95,68,291,264,949,1024,1024
sabiha(266)_jpg.rf.fe35645467b87d79e05b7ac67743a5e8.jpg,auto rickshaw,0.67,351,692,386,749,1024,1024
sabiha(266)_jpg.rf.fe35645467b87d79e05b7ac67743a5e8.jpg,pickup,0.64,416,681,445,733,1024,1024
sabiha(266)_jpg.rf.fe35645467b87d79e05b7ac67743a5e8.jpg,truck,0.60,520,692,577,766,1024,1024
sabiha(266)_jpg.rf.fe35645467b87d79e05b7ac67743a5e8.jpg,pickup,0.51,351,693,387,748,1024,1024
sabiha(266)_jpg.rf.fe35645467b87d79e05b7ac67743a5e8.jpg,human hauler,0.44,592,680,723,833,1024,1024
sabiha(266)_jpg.rf.fe35645467b87d79e05b7ac67743a5e8.jpg,pickup,0.35,521,690,577,767,1024,1024
sabiha(266)_jpg.rf.fe35645467b87d79e05b7ac67743a5e8.jpg,auto rickshaw,0.33,417,681,445,732,1024,1024
sabiha(266)_jpg.rf.fe35645467b87d79e05b7ac67743a5e8.jpg,truck,0.33,417,680,444,732,1024,1024
sabiha(262)_jpg.rf.5d3ccab3f3a933c9e7e3e57299234bc6.jpg,bus,0.91,68,252,256,953,1024,1024
sabiha(262)_jpg.rf.5d3ccab3f3a933c9e7e3e57299234bc6.jpg,pickup,0.58,435,689,459,733,1024,1024
sabiha(262)_jpg.rf.5d3ccab3f3a933c9e7e3e57299234bc6.jpg,human hauler,0.56,302,682,368,771,1024,1024
sabiha(262)_jpg.rf.5d3ccab3f3a933c9e7e3e57299234bc6.jpg,pickup,0.55,301,681,370,771,1024,1024
sabiha(262)_jpg.rf.5d3ccab3f3a933c9e7e3e57299234bc6.jpg,bus,0.52,435,683,461,732,1024,1024
sabiha(262)_jpg.rf.5d3ccab3f3a933c9e7e3e57299234bc6.jpg,pickup,0.52,506,706,530,749,1024,1024
sabiha(262)_jpg.rf.5d3ccab3f3a933c9e7e3e57299234bc6.jpg,pickup,0.51,248,705,295,764,1024,1024
sabiha(262)_jpg.rf.5d3ccab3f3a933c9e7e3e57299234bc6.jpg,auto rickshaw,0.47,524,702,573,763,1024,1024
sabiha(262)_jpg.rf.5d3ccab3f3a933c9e7e3e57299234bc6.jpg,pickup,0.43,524,702,574,764,1024,1024
sabiha(262)_jpg.rf.5d3ccab3f3a933c9e7e3e57299234bc6.jpg,auto rickshaw,0.43,249,705,295,763,1024,1024
sabiha(262)_jpg.rf.5d3ccab3f3a933c9e7e3e57299234bc6.jpg,pickup,0.39,411,702,437,739,1024,1024
sabiha(262)_jpg.rf.5d3ccab3f3a933c9e7e3e57299234bc6.jpg,minivan,0.38,412,702,437,739,1024,1024
sabiha(262)_jpg.rf.5d3ccab3f3a933c9e7e3e57299234bc6.jpg,auto rickshaw,0.37,300,681,368,771,1024,1024
sabiha(262)_jpg.rf.5d3ccab3f3a933c9e7e3e57299234bc6.jpg,three wheelers (CNG),0.35,411,701,437,738,1024,1024
sabiha(262)_jpg.rf.5d3ccab3f3a933c9e7e3e57299234bc6.jpg,van,0.33,411,702,437,739,1024,1024
sabiha(262)_jpg.rf.5d3ccab3f3a933c9e7e3e57299234bc6.jpg,truck,0.32,249,705,295,763,1024,1024
sabiha(262)_jpg.rf.5d3ccab3f3a933c9e7e3e57299234bc6.jpg,auto rickshaw,0.30,505,705,530,747,1024,1024
sabiha(265)_jpg.rf.779c5064f24b4016dc45075040e93ee8.jpg,bus,0.91,0,250,283,1023,1024,1024
sabiha(265)_jpg.rf.779c5064f24b4016dc45075040e93ee8.jpg,pickup,0.82,410,731,447,792,1024,1024
sabiha(265)_jpg.rf.779c5064f24b4016dc45075040e93ee8.jpg,pickup,0.78,480,725,509,781,1024,1024
sabiha(265)_jpg.rf.779c5064f24b4016dc45075040e93ee8.jpg,truck,0.75,575,745,629,812,1024,1024
sabiha(265)_jpg.rf.779c5064f24b4016dc45075040e93ee8.jpg,auto rickshaw,0.42,409,731,447,789,1024,1024
sabiha(265)_jpg.rf.779c5064f24b4016dc45075040e93ee8.jpg,pickup,0.39,575,745,632,812,1024,1024
sabiha(265)_jpg.rf.779c5064f24b4016dc45075040e93ee8.jpg,van,0.38,445,746,471,780,1024,1024
