image_id,class,score,xmin,ymin,xmax,ymax,width,height
Sabiha_(01)_jpg.rf.f935c7fc51a14c64e34c17a17c41cb1f.jpg,bus,0.72,591,339,873,551,1024,1024
Sabiha_(01)_jpg.rf.f935c7fc51a14c64e34c17a17c41cb1f.jpg,car,0.70,227,653,421,788,1024,1024
Sabiha_(01)_jpg.rf.f935c7fc51a14c64e34c17a17c41cb1f.jpg,bus,0.67,428,543,866,948,1024,1024
Sabiha_(01)_jpg.rf.f935c7fc51a14c64e34c17a17c41cb1f.jpg,car,0.64,558,763,1023,1015,1024,1024
Sabiha_(01)_jpg.rf.f935c7fc51a14c64e34c17a17c41cb1f.jpg,car,0.60,196,665,386,845,1024,1024
Sabiha_(01)_jpg.rf.f935c7fc51a14c64e34c17a17c41cb1f.jpg,three wheelers (CNG),0.49,158,610,289,721,1024,1024
Sabiha_(01)_jpg.rf.f935c7fc51a14c64e34c17a17c41cb1f.jpg,car,0.46,265,679,433,841,1024,1024
Sabiha_(11)_jpg.rf.36299290e6d6ce12423051e1f5084f05.jpg,car,0.93,820,670,1023,919,1024,1024
Sabiha_(11)_jpg.rf.36299290e6d6ce12423051e1f5084f05.jpg,three wheelers (CNG),0.92,524,529,617,633,1024,1024
Sabiha_(11)_jpg.rf.36299290e6d6ce12423051e1f5084f05.jpg,car,0.83,853,528,1023,666,1024,1024
Sabiha_(11)_jpg.rf.36299290e6d6ce12423051e1f5084f05.jpg,three wheelers (CNG),0.82,447,525,533,590,1024,1024
Sabiha_(11)_jpg.rf.36299290e6d6ce12423051e1f5084f05.jpg,car,0.57,383,577,556,652,1024,1024
Sabiha_(11)_jpg.rf.36299290e6d6ce12423051e1f5084f05.jpg,three wheelers (CNG),0.56,19,572,99,672,1024,1024
Sabiha_(11)_jpg.rf.36299290e6d6ce12423051e1f5084f05.jpg,van,0.51,597,515,792,645,1024,1024
Sabiha_(11)_jpg.rf.36299290e6d6ce12423051e1f5084f05.jpg,minivan,0.50,595,516,767,654,1024,1024
Sabiha_(11)_jpg.rf.36299290e6d6ce12423051e1f5084f05.jpg,pickup,0.49,0,700,224,953,1024,1024
Sabiha_(11)_jpg.rf.36299290e6d6ce12423051e1f5084f05.jpg,van,0.48,678,506,867,628,1024,1024
Sabiha_(11)_jpg.rf.36299290e6d6ce12423051e1f5084f05.jpg,three wheelers (CNG),0.48,359,546,441,622,1024,1024
Sabiha_(11)_jpg.rf.36299290e6d6ce12423051e1f5084f05.jpg,car,0.46,420,642,691,808,1024,1024
Sabiha_(11)_jpg.rf.36299290e6d6ce12423051e1f5084f05.jpg,car,0.45,408,544,566,632,1024,1024
Asraf_52_jpg.rf.867869f276e6db3a09a84b99643df316.jpg,motorbike,0.95,354,677,406,789,1024,1024
Asraf_52_jpg.rf.867869f276e6db3a09a84b99643df316.jpg,bus,0.84,791,454,1023,1023,1024,1024
Asraf_52_jpg.rf.867869f276e6db3a09a84b99643df316.jpg,bus,0.76,700,563,852,733,1024,1024
Asraf_52_jpg.rf.867869f276e6db3a09a84b99643df316.jpg,auto rickshaw,0.76,566,681,594,730,1024,1024
Asraf_52_jpg.rf.867869f276e6db3a09a84b99643df316.jpg,car,0.65,587,689,677,802,1024,1024
Asraf_52_jpg.rf.867869f276e6db3a09a84b99643df316.jpg,minivan,0.51,760,469,1023,1023,1024,1024
Sabiha_(10)_jpg.rf.d163e2a53d5ed22112e9ead62807acf4.jpg,car,0.87,604,549,846,663,1024,1024
Sabiha_(10)_jpg.rf.d163e2a53d5ed22112e9ead62807acf4.jpg,bus,0.86,74,492,531,755,1024,1024
Sabiha_(10)_jpg.rf.d163e2a53d5ed22112e9ead62807acf4.jpg,car,0.74,684,535,843,639,1024,1024
Sabiha_(10)_jpg.rf.d163e2a53d5ed22112e9ead62807acf4.jpg,car,0.72,831,660,1023,952,1024,1024
Sabiha_(10)_jpg.rf.d163e2a53d5ed22112e9ead62807acf4.jpg,car,0.71,567,571,801,694,1024,1024
Sabiha_(10)_jpg.rf.d163e2a53d5ed22112e9ead62807acf4.jpg,car,0.67,0,665,74,797,1024,1024
Sabiha_(10)_jpg.rf.d163e2a53d5ed22112e9ead62807acf4.jpg,three wheelers (CNG),0.63,541,681,785,968,1024,1024
Sabiha_(10)_jpg.rf.d163e2a53d5ed22112e9ead62807acf4.jpg,minivan,0.56,877,479,1023,624,1024,1024
Sabiha_(10)_jpg.rf.d163e2a53d5ed22112e9ead62807acf4.jpg,three wheelers (CNG),0.56,320,717,540,893,1024,1024
Sabiha_(10)_jpg.rf.d163e2a53d5ed22112e9ead62807acf4.jpg,car,0.52,426,899,694,1023,1024,1024
Sabiha_(10)_jpg.rf.d163e2a53d5ed22112e9ead62807acf4.jpg,car,0.51,17,664,123,766,1024,1024
Sabiha_(10)_jpg.rf.d163e2a53d5ed22112e9ead62807acf4.jpg,van,0.48,0,582,102,655,1024,1024
Sabiha_(10)_jpg.rf.d163e2a53d5ed22112e9ead62807acf4.jpg,minivan,0.46,14,779,472,1017,1024,1024
Sabiha_(13)_jpg.rf.e6c5d0a3abb76ffe2051a6f336ac1a2a.jpg,bus,0.96,7,538,547,969,1024,1024
Sabiha_(13)_jpg.rf.e6c5d0a3abb76ffe2051a6f336ac1a2a.jpg,bus,0.91,645,366,1020,823,1024,1024
Sabiha_(12)_jpg.rf.4da4073318b165b77ad9cc547cf82f1f.jpg,bus,0.98,101,446,930,937,1024,1024
Sabiha_(12)_jpg.rf.4da4073318b165b77ad9cc547cf82f1f.jpg,bus,0.66,0,542,139,838,1024,1024
Sabiha_(12)_jpg.rf.4da4073318b165b77ad9cc547cf82f1f.jpg,van,0.45,510,427,644,485,1024,1024
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,bus,0.94,829,135,1015,592,1024,1024
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,three wheelers (CNG),0.89,665,532,793,690,1024,1024
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,car,0.75,43,509,198,560,1024,1024
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,car,0.68,381,502,499,602,1024,1024
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,van,0.65,673,444,827,547,1024,1024
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,car,0.64,465,463,554,558,1024,1024
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,bus,0.60,805,70,1023,933,1024,1024
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,van,0.60,739,383,846,469,1024,1024
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,pickup,0.56,782,464,1013,1023,1024,1024
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,car,0.56,519,648,733,906,1024,1024
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,car,0.53,224,473,377,528,1024,1024
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,car,0.53,208,490,400,555,1024,1024
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,car,0.52,543,632,733,769,1024,1024
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,car,0.51,503,615,665,745,1024,1024
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,three wheelers (CNG),0.49,0,513,615,1023,1024,1024
Sabiha_(14)_jpg.rf.801d6d37254ef2d3d43876bdcf5d9d54.jpg,pickup,0.47,0,539,604,1023,1024,1024
Sabiha_(15)_jpg.rf.d57eca49cdf9b53adfeaf1c6564b6179.jpg,car,0.89,818,435,979,524,1024,1024
Sabiha_(15)_jpg.rf.d57eca49cdf9b53adfeaf1c6564b6179.jpg,car,0.76,669,500,873,626,1024,1024
Sabiha_(15)_jpg.rf.d57eca49cdf9b53adfeaf1c6564b6179.jpg,car,0.70,637,462,771,562,1024,1024
Sabiha_(15)_jpg.rf.d57eca49cdf9b53adfeaf1c6564b6179.jpg,rickshaw,0.68,404,499,473,559,1024,1024
Sabiha_(15)_jpg.rf.d57eca49cdf9b53adfeaf1c6564b6179.jpg,car,0.67,934,642,1022,686,1024,1024
Sabiha_(15)_jpg.rf.d57eca49cdf9b53adfeaf1c6564b6179.jpg,three wheelers (CNG),0.65,678,617,855,879,1024,1024
Sabiha_(15)_jpg.rf.d57eca49cdf9b53adfeaf1c6564b6179.jpg,pickup,0.64,168,521,682,990,1024,1024
Sabiha_(15)_jpg.rf.d57eca49cdf9b53adfeaf1c6564b6179.jpg,truck,0.63,161,527,682,995,1024,1024
Sabiha_(15)_jpg.rf.d57eca49cdf9b53adfeaf1c6564b6179.jpg,car,0.53,8,858,227,1021,1024,1024
Sabiha_(15)_jpg.rf.d57eca49cdf9b53adfeaf1c6564b6179.jpg,car,0.53,777,685,1020,996,1024,1024
Sabiha_(15)_jpg.rf.d57eca49cdf9b53adfeaf1c6564b6179.jpg,bus,0.50,59,244,210,335,1024,1024
Sabiha_(17)_jpg.rf.8ce702e750002516c990f17209c28900.jpg,bus,0.93,0,6,1004,775,1024,1024
Sabiha_(17)_jpg.rf.8ce702e750002516c990f17209c28900.jpg,bus,0.71,128,274,1018,1006,1024,1024
Sabiha_(16)_jpg.rf.ac199a33569a2b6bf47a0c3267575364.jpg,three wheelers (CNG),0.94,142,763,336,974,1024,1024
Sabiha_(16)_jpg.rf.ac199a33569a2b6bf47a0c3267575364.jpg,car,0.78,903,517,1023,571,1024,1024
Sabiha_(16)_jpg.rf.ac199a33569a2b6bf47a0c3267575364.jpg,car,0.76,0,815,134,993,1024,1024
Sabiha_(16)_jpg.rf.ac199a33569a2b6bf47a0c3267575364.jpg,car,0.72,566,720,833,847,1024,1024
Sabiha_(16)_jpg.rf.ac199a33569a2b6bf47a0c3267575364.jpg,three wheelers (CNG),0.63,213,728,372,876,1024,1024
Sabiha_(16)_jpg.rf.ac199a33569a2b6bf47a0c3267575364.jpg,car,0.54,358,739,818,969,1024,1024
Sabiha_(16)_jpg.rf.ac199a33569a2b6bf47a0c3267575364.jpg,car,0.46,423,710,768,840,1024,1024
Sabiha_(16)_jpg.rf.ac199a33569a2b6bf47a0c3267575364.jpg,three wheelers (CNG),0.45,63,746,191,884,1024,1024
Sabiha_(2)_jpg.rf.f68dcb552bc0b6c87c5e44f91499addc.jpg,car,0.92,0,694,245,910,1024,1024
Sabiha_(2)_jpg.rf.f68dcb552bc0b6c87c5e44f91499addc.jpg,three wheelers (CNG),0.90,600,637,762,785,1024,1024
Sabiha_(2)_jpg.rf.f68dcb552bc0b6c87c5e44f91499addc.jpg,three wheelers (CNG),0.89,174,611,301,741,1024,1024
Sabiha_(2)_jpg.rf.f68dcb552bc0b6c87c5e44f91499addc.jpg,three wheelers (CNG),0.82,749,843,992,1020,1024,1024
Sabiha_(2)_jpg.rf.f68dcb552bc0b6c87c5e44f91499addc.jpg,three wheelers (CNG),0.77,352,547,445,608,1024,1024
Sabiha_(2)_jpg.rf.f68dcb552bc0b6c87c5e44f91499addc.jpg,car,0.70,720,705,941,791,1024,1024
Sabiha_(2)_jpg.rf.f68dcb552bc0b6c87c5e44f91499addc.jpg,bus,0.60,602,494,1014,691,1024,1024
Sabiha_(2)_jpg.rf.f68dcb552bc0b6c87c5e44f91499addc.jpg,car,0.58,327,622,529,697,1024,1024
Sabiha_(2)_jpg.rf.f68dcb552bc0b6c87c5e44f91499addc.jpg,car,0.54,762,736,1015,839,1024,1024
Sabiha_(2)_jpg.rf.f68dcb552bc0b6c87c5e44f91499addc.jpg,car,0.50,775,763,1019,881,1024,1024
Sabiha_(2)_jpg.rf.f68dcb552bc0b6c87c5e44f91499addc.jpg,car,0.49,300,638,508,720,1024,1024
Sabiha_(2)_jpg.rf.f68dcb552bc0b6c87c5e44f91499addc.jpg,car,0.47,247,659,463,779,1024,1024
Sabiha_(2)_jpg.rf.f68dcb552bc0b6c87c5e44f91499addc.jpg,car,0.45,529,576,665,653,1024,1024
Sabiha_(19)_jpg.rf.ded17b8863c2c0764d17b91e96012be0.jpg,car,0.84,136,735,355,897,1024,1024
Sabiha_(19)_jpg.rf.ded17b8863c2c0764d17b91e96012be0.jpg,three wheelers (CNG),0.72,423,639,534,736,1024,1024
Sabiha_(19)_jpg.rf.ded17b8863c2c0764d17b91e96012be0.jpg,three wheelers (CNG),0.64,945,630,1021,766,1024,1024
Sabiha_(19)_jpg.rf.ded17b8863c2c0764d17b91e96012be0.jpg,van,0.50,481,648,781,838,1024,1024
Sabiha_(19)_jpg.rf.ded17b8863c2c0764d17b91e96012be0.jpg,car,0.47,697,790,1023,981,1024,1024
Sabiha_(19)_jpg.rf.ded17b8863c2c0764d17b91e96012be0.jpg,car,0.47,748,782,1023,891,1024,1024
Sabiha_(19)_jpg.rf.ded17b8863c2c0764d17b91e96012be0.jpg,car,0.47,0,777,277,934,1024,1024
Sabiha_(18)_jpg.rf.2d99bbe6021834328af969e718d6b5df.jpg,three wheelers (CNG),0.97,674,656,894,898,1024,1024
Sabiha_(18)_jpg.rf.2d99bbe6021834328af969e718d6b5df.jpg,car,0.72,337,829,752,1022,1024,1024
Sabiha_(18)_jpg.rf.2d99bbe6021834328af969e718d6b5df.jpg,car,0.69,378,774,629,869,1024,1024
Sabiha_(18)_jpg.rf.2d99bbe6021834328af969e718d6b5df.jpg,car,0.65,0,747,276,1017,1024,1024
Sabiha_(18)_jpg.rf.2d99bbe6021834328af969e718d6b5df.jpg,car,0.61,305,816,587,1000,1024,1024
Sabiha_(18)_jpg.rf.2d99bbe6021834328af969e718d6b5df.jpg,three wheelers (CNG),0.58,437,663,612,773,1024,1024
Sabiha_(18)_jpg.rf.2d99bbe6021834328af969e718d6b5df.jpg,three wheelers (CNG),0.52,183,663,378,897,1024,1024
Sabiha_(18)_jpg.rf.2d99bbe6021834328af969e718d6b5df.jpg,car,0.48,315,790,626,931,1024,1024
Sabiha_(18)_jpg.rf.2d99bbe6021834328af969e718d6b5df.jpg,three wheelers (CNG),0.46,549,634,684,779,1024,1024
Sabiha_(21)_jpg.rf.9bcbc607d789a699bb41fa2ea9b80d85.jpg,bus,0.99,223,289,787,606,1024,1024
Sabiha_(21)_jpg.rf.9bcbc607d789a699bb41fa2ea9b80d85.jpg,three wheelers (CNG),0.64,640,656,775,764,1024,1024
Sabiha_(21)_jpg.rf.9bcbc607d789a699bb41fa2ea9b80d85.jpg,bus,0.59,228,311,834,992,1024,1024
Sabiha_(21)_jpg.rf.9bcbc607d789a699bb41fa2ea9b80d85.jpg,pickup,0.58,54,480,246,698,1024,1024
Sabiha_(21)_jpg.rf.9bcbc607d789a699bb41fa2ea9b80d85.jpg,pickup,0.48,138,512,247,693,1024,1024
Sabiha_(21)_jpg.rf.9bcbc607d789a699bb41fa2ea9b80d85.jpg,bus,0.46,0,404,129,534,1024,1024
Sabiha_(20)_jpg.rf.b3e6da0d8305a75df41638fcebe4c384.jpg,three wheelers (CNG),0.93,465,606,688,812,1024,1024
Sabiha_(20)_jpg.rf.b3e6da0d8305a75df41638fcebe4c384.jpg,three wheelers (CNG),0.87,883,577,1016,757,1024,1024
Sabiha_(20)_jpg.rf.b3e6da0d8305a75df41638fcebe4c384.jpg,three wheelers (CNG),0.85,200,573,313,686,1024,1024
Sabiha_(20)_jpg.rf.b3e6da0d8305a75df41638fcebe4c384.jpg,three wheelers (CNG),0.74,706,656,938,949,1024,1024
Sabiha_(20)_jpg.rf.b3e6da0d8305a75df41638fcebe4c384.jpg,three wheelers (CNG),0.68,299,615,440,742,1024,1024
Sabiha_(20)_jpg.rf.b3e6da0d8305a75df41638fcebe4c384.jpg,three wheelers (CNG),0.66,730,603,891,674,1024,1024
Sabiha_(20)_jpg.rf.b3e6da0d8305a75df41638fcebe4c384.jpg,three wheelers (CNG),0.51,696,575,817,650,1024,1024
Sabiha_(20)_jpg.rf.b3e6da0d8305a75df41638fcebe4c384.jpg,three wheelers (CNG),0.51,213,598,359,711,1024,1024
Sabiha_(20)_jpg.rf.b3e6da0d8305a75df41638fcebe4c384.jpg,minivan,0.50,138,732,629,1023,1024,1024
Sabiha_(20)_jpg.rf.b3e6da0d8305a75df41638fcebe4c384.jpg,rickshaw,0.48,200,589,339,703,1024,1024
Sabiha_(22)_jpg.rf.93d244c57f2f22e50cb4840e3c985f84.jpg,three wheelers (CNG),0.92,282,614,435,766,1024,1024
Sabiha_(22)_jpg.rf.93d244c57f2f22e50cb4840e3c985f84.jpg,bus,0.91,0,515,246,810,1024,1024
Sabiha_(22)_jpg.rf.93d244c57f2f22e50cb4840e3c985f84.jpg,bus,0.80,568,433,946,772,1024,1024
Sabiha_(22)_jpg.rf.93d244c57f2f22e50cb4840e3c985f84.jpg,pickup,0.61,928,589,1021,781,1024,1024
Sabiha_(22)_jpg.rf.93d244c57f2f22e50cb4840e3c985f84.jpg,bus,0.57,499,472,908,972,1024,1024
Sabiha_(22)_jpg.rf.93d244c57f2f22e50cb4840e3c985f84.jpg,minivan,0.50,452,614,827,918,1024,1024
Sabiha_(22)_jpg.rf.93d244c57f2f22e50cb4840e3c985f84.jpg,bus,0.49,26,599,298,962,1024,1024
Sabiha_(23)_jpg.rf.420c4a7d3f78e2d7730fc60f0864642d.jpg,bicycle,0.53,878,620,993,727,1024,1024
Sabiha_(23)_jpg.rf.420c4a7d3f78e2d7730fc60f0864642d.jpg,pickup,0.50,81,504,820,979,1024,1024
Sabiha_(23)_jpg.rf.420c4a7d3f78e2d7730fc60f0864642d.jpg,bus,0.46,25,3,662,557,1024,1024
Sabiha_(27)_jpg.rf.8f4f0055ef757acbc315aa16e3da6b4b.jpg,bus,0.87,0,417,74,559,1024,1024
Sabiha_(27)_jpg.rf.8f4f0055ef757acbc315aa16e3da6b4b.jpg,bus,0.84,863,407,1023,709,1024,1024
Sabiha_(27)_jpg.rf.8f4f0055ef757acbc315aa16e3da6b4b.jpg,car,0.76,854,705,1023,975,1024,1024
Sabiha_(27)_jpg.rf.8f4f0055ef757acbc315aa16e3da6b4b.jpg,van,0.67,530,556,880,747,1024,1024
Sabiha_(27)_jpg.rf.8f4f0055ef757acbc315aa16e3da6b4b.jpg,car,0.65,566,695,860,849,1024,1024
Sabiha_(27)_jpg.rf.8f4f0055ef757acbc315aa16e3da6b4b.jpg,bus,0.58,378,22,907,418,1024,1024
Sabiha_(27)_jpg.rf.8f4f0055ef757acbc315aa16e3da6b4b.jpg,bus,0.48,208,316,427,511,1024,1024
Sabiha_(27)_jpg.rf.8f4f0055ef757acbc315aa16e3da6b4b.jpg,pickup,0.46,164,525,548,721,1024,1024
Sabiha_(27)_jpg.rf.8f4f0055ef757acbc315aa16e3da6b4b.jpg,three wheelers (CNG),0.45,1,558,106,691,1024,1024
Sabiha_(26)_jpg.rf.ef546854d56db3d8a951326eb388e814.jpg,pickup,0.75,0,412,244,664,1024,1024
Sabiha_(26)_jpg.rf.ef546854d56db3d8a951326eb388e814.jpg,car,0.74,355,636,720,941,1024,1024
Sabiha_(26)_jpg.rf.ef546854d56db3d8a951326eb388e814.jpg,van,0.72,224,485,539,629,1024,1024
Sabiha_(26)_jpg.rf.ef546854d56db3d8a951326eb388e814.jpg,car,0.71,426,624,740,754,1024,1024
Sabiha_(26)_jpg.rf.ef546854d56db3d8a951326eb388e814.jpg,car,0.59,585,549,854,700,1024,1024
Sabiha_(26)_jpg.rf.ef546854d56db3d8a951326eb388e814.jpg,three wheelers (CNG),0.59,0,667,153,1023,1024,1024
Sabiha_(26)_jpg.rf.ef546854d56db3d8a951326eb388e814.jpg,van,0.58,207,546,520,707,1024,1024
Sabiha_(26)_jpg.rf.ef546854d56db3d8a951326eb388e814.jpg,three wheelers (CNG),0.56,822,470,1012,829,1024,1024
Sabiha_(26)_jpg.rf.ef546854d56db3d8a951326eb388e814.jpg,car,0.51,134,690,316,899,1024,1024
Sabiha_(26)_jpg.rf.ef546854d56db3d8a951326eb388e814.jpg,bus,0.50,504,314,978,525,1024,1024
Sabiha_(26)_jpg.rf.ef546854d56db3d8a951326eb388e814.jpg,minivan,0.47,198,571,521,744,1024,1024
Sabiha_(25)_jpg.rf.72a38d092bff9927369b31e8c5d5aaa3.jpg,car,0.75,524,510,675,577,1024,1024
Sabiha_(25)_jpg.rf.72a38d092bff9927369b31e8c5d5aaa3.jpg,bus,0.71,403,604,935,1023,1024,1024
Sabiha_(25)_jpg.rf.72a38d092bff9927369b31e8c5d5aaa3.jpg,car,0.70,737,589,924,711,1024,1024
Sabiha_(25)_jpg.rf.72a38d092bff9927369b31e8c5d5aaa3.jpg,car,0.59,608,553,845,628,1024,1024
Sabiha_(25)_jpg.rf.72a38d092bff9927369b31e8c5d5aaa3.jpg,bus,0.58,43,502,522,695,1024,1024
Sabiha_(25)_jpg.rf.72a38d092bff9927369b31e8c5d5aaa3.jpg,pickup,0.51,8,716,214,982,1024,1024
Sabiha_(25)_jpg.rf.72a38d092bff9927369b31e8c5d5aaa3.jpg,car,0.47,615,567,876,669,1024,1024
Sabiha_(25)_jpg.rf.72a38d092bff9927369b31e8c5d5aaa3.jpg,car,0.46,471,583,799,694,1024,1024
Sabiha_(24)_jpg.rf.66060ac19e1ebaf7aaebf7b638a17178.jpg,car,0.85,7,809,238,978,1024,1024
Sabiha_(24)_jpg.rf.66060ac19e1ebaf7aaebf7b638a17178.jpg,three wheelers (CNG),0.82,287,696,454,873,1024,1024
Sabiha_(24)_jpg.rf.66060ac19e1ebaf7aaebf7b638a17178.jpg,car,0.80,280,799,560,1016,1024,1024
Sabiha_(24)_jpg.rf.66060ac19e1ebaf7aaebf7b638a17178.jpg,bus,0.75,171,541,385,793,1024,1024
Sabiha_(24)_jpg.rf.66060ac19e1ebaf7aaebf7b638a17178.jpg,bus,0.71,419,452,733,771,1024,1024
Sabiha_(24)_jpg.rf.66060ac19e1ebaf7aaebf7b638a17178.jpg,three wheelers (CNG),0.50,62,605,171,702,1024,1024
Sabiha_(24)_jpg.rf.66060ac19e1ebaf7aaebf7b638a17178.jpg,car,0.50,50,740,276,895,1024,1024
Sabiha_(24)_jpg.rf.66060ac19e1ebaf7aaebf7b638a17178.jpg,three wheelers (CNG),0.46,4,667,112,799,1024,1024
Sabiha_(28)_jpg.rf.35c946fd90c009f2c3577ff0445a2c28.jpg,bus,0.85,0,370,124,516,1024,1024
Sabiha_(28)_jpg.rf.35c946fd90c009f2c3577ff0445a2c28.jpg,bus,0.57,418,19,1013,429,1024,1024
Sabiha_(28)_jpg.rf.35c946fd90c009f2c3577ff0445a2c28.jpg,minivan,0.50,736,503,1001,772,1024,1024
Sabiha_(28)_jpg.rf.35c946fd90c009f2c3577ff0445a2c28.jpg,minivan,0.48,443,645,776,918,1024,1024
Sabiha_(28)_jpg.rf.35c946fd90c009f2c3577ff0445a2c28.jpg,pickup,0.48,0,708,230,1023,1024,1024
Sabiha_(28)_jpg.rf.35c946fd90c009f2c3577ff0445a2c28.jpg,pickup,0.46,250,441,616,673,1024,1024
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,bus,0.92,386,386,807,626,1024,1024
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,three wheelers (CNG),0.84,155,571,303,689,1024,1024
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,car,0.71,545,668,926,957,1024,1024
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,three wheelers (CNG),0.69,691,586,872,700,1024,1024
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,pickup,0.65,906,573,1017,779,1024,1024
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,bus,0.51,2,433,230,621,1024,1024
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,pickup,0.49,939,571,1021,696,1024,1024
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,three wheelers (CNG),0.48,931,578,1022,761,1024,1024
Sabiha_(3)_jpg.rf.3e18a5ba51674a4be06858ab6252d43d.jpg,car,0.47,854,713,993,843,1024,1024
Sabiha_(30)_jpg.rf.0c063d2dfe93475ab12cc5dccd02e07c.jpg,bus,0.95,21,438,513,778,1024,1024
Sabiha_(30)_jpg.rf.0c063d2dfe93475ab12cc5dccd02e07c.jpg,bus,0.61,654,0,817,103,1024,1024
Sabiha_(30)_jpg.rf.0c063d2dfe93475ab12cc5dccd02e07c.jpg,bus,0.59,525,1,646,82,1024,1024
Sabiha_(30)_jpg.rf.0c063d2dfe93475ab12cc5dccd02e07c.jpg,bus,0.50,418,33,1012,560,1024,1024
Sabiha_(30)_jpg.rf.0c063d2dfe93475ab12cc5dccd02e07c.jpg,pickup,0.47,616,535,999,857,1024,1024
Sabiha_(30)_jpg.rf.0c063d2dfe93475ab12cc5dccd02e07c.jpg,car,0.47,154,782,517,991,1024,1024
Sabiha_(29)_jpg.rf.5146bbea18e608fe5321c7c300e42184.jpg,bus,0.82,0,351,204,519,1024,1024
Sabiha_(29)_jpg.rf.5146bbea18e608fe5321c7c300e42184.jpg,bus,0.69,645,383,870,629,1024,1024
Sabiha_(29)_jpg.rf.5146bbea18e608fe5321c7c300e42184.jpg,bus,0.66,20,476,295,631,1024,1024
